State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type,Rating Area,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$574.56,"$3,000","$7,000"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$372.85,"$5,800","$7,000"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$491.06,"$1,500","$6,300"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$373.70,"$6,350","$8,550"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$491.74,"$1,500","$6,300"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$566.02,"$4,500","$7,700"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$374.36,"$6,350","$8,550"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$574.56,"$3,000","$7,000"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$372.85,"$5,800","$7,000"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$491.06,"$1,500","$6,300"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,PPO,Rating Area 2,$373.70,"$6,350","$8,550"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$594.09,$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$497.35,"$3,000","$8,350"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$342.06,"$7,850","$7,850"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$258.48,"$8,700","$8,700"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$343.48,"$7,000","$7,000"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$570.20,$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$463.30,"$3,700","$8,150"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$606.21,$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$507.50,"$3,000","$8,350"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$349.04,"$7,850","$7,850"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$263.75,"$8,700","$8,700"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$350.49,"$7,000","$7,000"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$581.84,$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$472.76,"$3,700","$8,150"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,EPO,Rating Area 3,$421.85,"$3,500","$8,150"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$606.21,$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$507.50,"$3,000","$8,350"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$349.04,"$7,850","$7,850"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$263.75,"$8,700","$8,700"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$350.49,"$7,000","$7,000"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$581.84,$850,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$472.76,"$3,700","$8,150"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,EPO,Rating Area 3,$421.85,"$3,500","$8,150"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1011,Bullock,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1013,Butler,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$563.78,$750,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$471.98,"$3,000","$8,350"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$324.61,"$7,850","$7,850"
AL,1015,Calhoun,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$245.29,"$8,700","$8,700"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$325.96,"$7,000","$7,000"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$541.11,$850,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 1,$439.67,"$3,700","$8,150"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1017,Chambers,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1019,Cherokee,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$606.21,$750,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$507.50,"$3,000","$8,350"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$349.04,"$7,850","$7,850"
AL,1021,Chilton,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$263.75,"$8,700","$8,700"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$350.49,"$7,000","$7,000"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$581.84,$850,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 3,$472.76,"$3,700","$8,150"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,EPO,Rating Area 3,$421.85,"$3,500","$8,150"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1023,Choctaw,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1025,Clarke,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1027,Clay,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1029,Cleburne,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1031,Coffee,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1031,Coffee,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1031,Coffee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1031,Coffee,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1031,Coffee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1031,Coffee,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1031,Coffee,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1033,Colbert,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$575.90,$750,"$6,000"
AL,1033,Colbert,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$482.13,"$3,000","$8,350"
AL,1033,Colbert,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$331.59,"$7,850","$7,850"
AL,1033,Colbert,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$250.56,"$8,700","$8,700"
AL,1033,Colbert,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$332.97,"$7,000","$7,000"
AL,1033,Colbert,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$552.75,$850,"$6,000"
AL,1033,Colbert,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 7,$449.12,"$3,700","$8,150"
AL,1035,Conecuh,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1035,Conecuh,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1035,Conecuh,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1035,Conecuh,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1035,Conecuh,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1035,Conecuh,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1035,Conecuh,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1037,Coosa,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1037,Coosa,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1037,Coosa,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1037,Coosa,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1037,Coosa,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1037,Coosa,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1037,Coosa,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1039,Covington,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1039,Covington,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1039,Covington,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1039,Covington,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1039,Covington,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1039,Covington,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1039,Covington,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1041,Crenshaw,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1041,Crenshaw,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1041,Crenshaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1041,Crenshaw,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1041,Crenshaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1041,Crenshaw,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1041,Crenshaw,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1043,Cullman,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1043,Cullman,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1043,Cullman,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1043,Cullman,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1043,Cullman,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1043,Cullman,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1043,Cullman,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1045,Dale,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1045,Dale,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1045,Dale,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1045,Dale,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1045,Dale,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1045,Dale,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1045,Dale,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1047,Dallas,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1047,Dallas,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1047,Dallas,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1047,Dallas,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1047,Dallas,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1047,Dallas,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1047,Dallas,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1049,De Kalb,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1049,De Kalb,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1049,De Kalb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1049,De Kalb,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1049,De Kalb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1049,De Kalb,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1049,De Kalb,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
AL,1051,Elmore,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$594.09,$750,"$6,000"
AL,1051,Elmore,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$497.35,"$3,000","$8,350"
AL,1051,Elmore,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$342.06,"$7,850","$7,850"
AL,1051,Elmore,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$258.48,"$8,700","$8,700"
AL,1051,Elmore,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$343.48,"$7,000","$7,000"
AL,1051,Elmore,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$570.20,$850,"$6,000"
AL,1051,Elmore,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 11,$463.30,"$3,700","$8,150"
AL,1053,Escambia,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$575.90,$750,"$6,000"
AL,1053,Escambia,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$482.13,"$3,000","$8,350"
AL,1053,Escambia,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$331.59,"$7,850","$7,850"
AL,1053,Escambia,Catastrophic,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$250.56,"$8,700","$8,700"
AL,1053,Escambia,Expanded Bronze,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$332.97,"$7,000","$7,000"
AL,1053,Escambia,Gold,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$552.75,$850,"$6,000"
AL,1053,Escambia,Silver,Blue Cross and Blue Shield of Alabama,PPO,Rating Area 13,$449.12,"$3,700","$8,150"
